"ob_number","station_code","ob_date","snow_fall","snow_depth","temp_max","temp_min"
390,"USW00014860",1971-01-25,0,0,39,31
391,"USW00014860",1971-01-26,1.4,0,39,12
392,"USW00014860",1971-01-27,0.2,1,12,5
393,"USW00014860",1971-01-28,4.7,4,12,7
394,"USW00014860",1971-01-29,4.2,4,38,5
395,"USW00014860",1971-01-30,0.3,4,36,2
396,"USW00014860",1971-01-31,1.3,4,6,-5
397,"USW00014860",1971-02-01,2.3,5,5,-5
398,"USW00014860",1971-02-02,0,5,6,-7
399,"USW00014860",1971-02-03,0,5,27,3
400,"USW00014860",1971-02-04,0,4,33,20
401,"USW00014860",1971-02-05,0,0,44,31
402,"USW00014860",1971-02-06,0,0,31,19
403,"USW00014860",1971-02-07,0.7,0,29,17
404,"USW00014860",1971-02-08,9.4,1,29,20
405,"USW00014860",1971-02-09,3.5,12,20,3
406,"USW00014860",1971-02-10,0,11,18,1
407,"USW00014860",1971-02-11,0,10,40,17
408,"USW00014860",1971-02-12,0,3,38,33
409,"USW00014860",1971-02-13,2.2,2,33,10
410,"USW00014860",1971-02-14,0.3,3,20,8
411,"USW00014860",1971-02-15,1.9,4,26,19
412,"USW00014860",1971-02-16,0,5,31,21
413,"USW00014860",1971-02-17,0.1,3,37,25
414,"USW00014860",1971-02-18,0,1,46,32
415,"USW00014860",1971-02-19,0,0,46,34
416,"USW00014860",1971-02-20,0.2,0,46,32
417,"USW00014860",1971-02-21,0.1,0,33,29
418,"USW00014860",1971-02-22,0,0,41,28
419,"USW00014860",1971-02-23,0.6,0,40,29
420,"USW00014860",1971-02-24,0.1,0,32,29
421,"USW00014860",1971-02-25,0,0,43,30
422,"USW00014860",1971-02-26,0,0,58,39
423,"USW00014860",1971-02-27,0,0,52,37
424,"USW00014860",1971-02-28,0,0,39,32
425,"USW00014860",1971-03-01,0,0,34,22
426,"USW00014860",1971-03-02,0,0,32,19
427,"USW00014860",1971-03-03,3.6,0,25,18
428,"USW00014860",1971-03-04,2.6,6,26,15
429,"USW00014860",1971-03-05,0,4,38,25
430,"USW00014860",1971-03-06,0,1,42,33
431,"USW00014860",1971-03-07,4.6,0,44,22
432,"USW00014860",1971-03-08,4,4,22,16
433,"USW00014860",1971-03-09,0,5,25,13
434,"USW00014860",1971-03-10,0.1,4,36,15
435,"USW00014860",1971-03-11,0.6,2,35,27
436,"USW00014860",1971-03-12,0.4,1,35,26
437,"USW00014860",1971-03-13,0,1,36,26
438,"USW00014860",1971-03-14,0,0,65,28
439,"USW00014860",1971-03-15,0,0,59,39
440,"USW00014860",1971-03-16,2.7,0,41,24
441,"USW00014860",1971-03-17,0.2,1,31,24
442,"USW00014860",1971-03-18,0,0,37,19
443,"USW00014860",1971-03-19,0.8,0,45,32
444,"USW00014860",1971-03-20,4.2,1,32,28
445,"USW00014860",1971-03-21,0.4,4,35,28
446,"USW00014860",1971-03-22,0.9,2,31,22
447,"USW00014860",1971-03-23,0.4,0,31,17
448,"USW00014860",1971-03-24,0,0,29,15
449,"USW00014860",1971-03-25,0,0,31,11
